job.id,submitted,started,done,error,mem.used,batch.id,log.file,job.hash,job.name,repl,time.queued,time.running,problem,algorithm,tags,algo,task,start.hours,end.hours
192,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:14.294200Z,2025-03-25T18:59:23.819900Z,,,54778789_192,job77ad22aa390c5e2ebde0905bd77bffd1.log_192,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,12,6268.75149989128,18609.5257000923,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.09800611111853,6.26731880558862
193,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:10.475400Z,2025-03-25T18:39:02.433Z,,,54778789_193,job77ad22aa390c5e2ebde0905bd77bffd1.log_193,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,13,6264.93269991875,17391.9576001167,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.09694533334838,5.92804466671414
194,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:14.282400Z,2025-03-25T18:51:43.624700Z,,,54778789_194,job77ad22aa390c5e2ebde0905bd77bffd1.log_194,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,14,6268.73969984055,18149.3423001766,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.09800283332666,6.13948680559794
195,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:12.219100Z,2025-03-25T18:46:38.324200Z,,,54778789_195,job77ad22aa390c5e2ebde0905bd77bffd1.log_195,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,15,6266.67639994621,17846.1050999165,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.09742969446712,6.05468111111058
196,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:48.265400Z,2025-03-25T19:00:04.102900Z,,,54778789_196,job77ad22aa390c5e2ebde0905bd77bffd1.log_196,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,16,6302.7226998806,18615.8375000954,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.10744255556001,6.27850852780872
197,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:12.595Z,2025-03-25T18:53:37.919100Z,,,54778789_197,job77ad22aa390c5e2ebde0905bd77bffd1.log_197,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,17,6267.05229997635,18265.3241000175,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.09753411114216,6.17123525003592
198,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:34.451900Z,2025-03-25T18:48:53.463400Z,,,54778789_198,job77ad22aa390c5e2ebde0905bd77bffd1.log_198,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,18,6288.90919995308,17959.0114998817,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.10360547224681,6.09221977776951
199,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:16.633700Z,2025-03-25T19:22:02.387800Z,,,54778789_199,job77ad22aa390c5e2ebde0905bd77bffd1.log_199,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,19,6271.09099984169,19965.7541000843,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.09865597221586,6.64469877779484
200,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:10.318400Z,2025-03-25T18:57:09.055300Z,,,54778789_200,job77ad22aa390c5e2ebde0905bd77bffd1.log_200,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,20,6264.7756998539,18478.7369000912,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.09690172221926,6.2298841944668
201,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:36.984200Z,2025-03-25T16:39:27.534500Z,,,54778789_201,job77ad22aa390c5e2ebde0905bd77bffd1.log_201,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,21,6471.4414999485,10010.5502998829,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.1543088889122,3.93501730554634
202,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:39.300800Z,2025-03-25T16:20:32.086300Z,,,54778789_202,job77ad22aa390c5e2ebde0905bd77bffd1.log_202,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,22,6473.75810003281,8872.78549981117,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.15495238893562,3.61961502777206
203,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:40.388800Z,2025-03-25T16:27:23.985100Z,,,54778789_203,job77ad22aa390c5e2ebde0905bd77bffd1.log_203,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,23,6474.84609985352,9283.59630012512,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.15525461110804,3.73403136114279
204,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:41.760900Z,2025-03-25T16:49:31.109Z,,,54778789_204,job77ad22aa390c5e2ebde0905bd77bffd1.log_204,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,24,6476.21819996834,10609.348099947,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.15563575002882,4.10267688890298
205,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:55.640700Z,2025-03-25T16:41:48.894900Z,,,54778789_205,job77ad22aa390c5e2ebde0905bd77bffd1.log_205,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,25,6490.09800004959,10133.2541999817,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.15949125005139,3.97428408337964
206,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:46.920600Z,2025-03-25T16:52:28.213900Z,,,54778789_206,job77ad22aa390c5e2ebde0905bd77bffd1.log_206,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,26,6481.37789988518,10781.2933001518,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.15706900000572,4.15187269449234
207,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:42.629300Z,2025-03-25T16:42:36.913400Z,,,54778789_207,job77ad22aa390c5e2ebde0905bd77bffd1.log_207,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,27,6477.08660006523,10194.2840998173,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.15587697227796,3.98762255556054
208,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:42.635300Z,2025-03-25T16:41:41.615100Z,,,54778789_208,job77ad22aa390c5e2ebde0905bd77bffd1.log_208,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,28,6477.09259986878,10138.9797999859,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.15587863889005,3.97226191666391
209,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:44.947100Z,2025-03-25T16:48:50.989400Z,,,54778789_209,job77ad22aa390c5e2ebde0905bd77bffd1.log_209,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,29,6479.40439987183,10566.0422999859,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.15652080555757,4.09153255555365
210,2025-03-25T12:04:45.542700Z,2025-03-25T13:52:42.882400Z,2025-03-25T16:43:10.221900Z,,,54778789_210,job77ad22aa390c5e2ebde0905bd77bffd1.log_210,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,30,6477.3396999836,10227.3394999504,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.15594727781084,3.99687491668595
211,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:09.211800Z,2025-03-25T16:42:38.214400Z,,,54778789_211,job77ad22aa390c5e2ebde0905bd77bffd1.log_211,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,31,6683.66910004616,9989.00259995461,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.21326100005044,3.98798394448227
212,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:07.814700Z,2025-03-25T16:50:55.760500Z,,,54778789_212,job77ad22aa390c5e2ebde0905bd77bffd1.log_212,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,32,6682.27199983597,10487.945800066,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.21287291665872,4.12619119445483
213,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:08.876Z,2025-03-25T16:26:46.994400Z,,,54778789_213,job77ad22aa390c5e2ebde0905bd77bffd1.log_213,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,33,6683.33329987526,9038.11840009689,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.21316772222519,3.72375616669655
214,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:08.971400Z,2025-03-25T16:27:30.886900Z,,,54778789_214,job77ad22aa390c5e2ebde0905bd77bffd1.log_214,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,34,6683.42869997025,9081.91549992561,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.21319422225157,3.73594852778647
215,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:09.610200Z,2025-03-25T16:30:21.931700Z,,,54778789_215,job77ad22aa390c5e2ebde0905bd77bffd1.log_215,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,35,6684.06749987602,9252.32150006294,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.21337166666985,3.78346097224289
216,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:07.952600Z,2025-03-25T16:25:50.885900Z,,,54778789_216,job77ad22aa390c5e2ebde0905bd77bffd1.log_216,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,36,6682.40989995003,8982.93330001831,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.21291122224596,3.70817047225104
217,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:07.312600Z,2025-03-25T16:45:26.480600Z,,,54778789_217,job77ad22aa390c5e2ebde0905bd77bffd1.log_217,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,37,6681.76989984512,10159.1680002213,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.21273344443904,4.03472455561161
218,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:07.312500Z,2025-03-25T16:43:00.252800Z,,,54778789_218,job77ad22aa390c5e2ebde0905bd77bffd1.log_218,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,38,6681.76979994774,10012.9402999878,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.21273341668977,3.99410572224193
219,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:07.327900Z,2025-03-25T16:36:11.467700Z,,,54778789_219,job77ad22aa390c5e2ebde0905bd77bffd1.log_219,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,39,6681.7851998806,9604.13980007172,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.2127376944489,3.88055430557993
220,2025-03-25T12:04:45.542700Z,2025-03-25T13:56:09.370700Z,2025-03-25T16:43:11.840800Z,,,54778789_220,job77ad22aa390c5e2ebde0905bd77bffd1.log_220,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,40,6683.82799983025,10022.4701001644,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.21330513887935,3.99732461114724
221,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:35.758Z,2025-03-25T16:37:10.357300Z,,,54778789_221,job77ad22aa390c5e2ebde0905bd77bffd1.log_221,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,41,6890.21529984474,9454.5993001461,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.27063494443893,3.89691252781285
222,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:37.737300Z,2025-03-25T16:37:34.163600Z,,,54778789_222,job77ad22aa390c5e2ebde0905bd77bffd1.log_222,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,42,6892.19459986687,9476.42630004883,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.27118475000064,3.90352538890309
223,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:35.758100Z,2025-03-25T16:34:53.979400Z,,,54778789_223,job77ad22aa390c5e2ebde0905bd77bffd1.log_223,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,43,6890.21539998055,9318.2212998867,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.27063497225444,3.85902977777852
224,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:37.080800Z,2025-03-25T16:46:08.255Z,,,54778789_224,job77ad22aa390c5e2ebde0905bd77bffd1.log_224,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,44,6891.5381000042,9991.17420005798,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.27100238892767,4.04632855561044
225,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:37.953600Z,2025-03-25T16:41:17.137900Z,,,54778789_225,job77ad22aa390c5e2ebde0905bd77bffd1.log_225,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,45,6892.41089987755,9699.18430018425,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.27124483333694,3.96546269449923
226,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:37.946400Z,2025-03-25T16:40:02.184900Z,,,54778789_226,job77ad22aa390c5e2ebde0905bd77bffd1.log_226,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,46,6892.40369987488,9624.23850011826,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.27124283333619,3.94464241670238
227,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:37.080700Z,2025-03-25T16:33:57.171200Z,,,54778789_227,job77ad22aa390c5e2ebde0905bd77bffd1.log_227,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,47,6891.53799986839,9260.09050011635,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.27100236111217,3.8432497222556
228,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:37.080600Z,2025-03-25T16:39:27.249300Z,,,54778789_228,job77ad22aa390c5e2ebde0905bd77bffd1.log_228,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,48,6891.53789997101,9590.16869997978,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.2710023333629,3.93493808335728
229,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:37.953800Z,2025-03-25T16:41:25.905200Z,,,54778789_229,job77ad22aa390c5e2ebde0905bd77bffd1.log_229,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,49,6892.41109991074,9707.95140004158,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.27124488890171,3.96789805557993
230,2025-03-25T12:04:45.542700Z,2025-03-25T13:59:37.733Z,2025-03-25T16:58:12.726100Z,,,54778789_230,job77ad22aa390c5e2ebde0905bd77bffd1.log_230,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,50,6892.19029998779,10714.9930999279,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.27118355558978,4.24757052779198
231,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.219200Z,2025-03-25T16:39:43.410Z,,,54778789_231,job77ad22aa390c5e2ebde0905bd77bffd1.log_231,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,51,7100.6764998436,9397.19080018997,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32909638888306,3.93942716671361
232,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.581Z,2025-03-25T16:44:39.117900Z,,,54778789_232,job77ad22aa390c5e2ebde0905bd77bffd1.log_232,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,52,7101.03830003738,9692.53689980507,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32919688893689,4.02156824999385
233,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.580400Z,2025-03-25T16:40:23Z,,,54778789_233,job77ad22aa390c5e2ebde0905bd77bffd1.log_233,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,53,7101.03769993782,9436.41960000992,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32919672224257,3.95042438891199
234,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.580500Z,2025-03-25T16:50:39.153600Z,,,54778789_234,job77ad22aa390c5e2ebde0905bd77bffd1.log_234,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,54,7101.03779983521,10052.57310009,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32919674999184,4.12157816668351
235,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.608200Z,2025-03-25T16:40:24.187700Z,,,54778789_235,job77ad22aa390c5e2ebde0905bd77bffd1.log_235,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,55,7101.06550002098,9437.57949995995,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32920444448789,3.95075430558787
236,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.582300Z,2025-03-25T16:50:39.358400Z,,,54778789_236,job77ad22aa390c5e2ebde0905bd77bffd1.log_236,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,56,7101.03959989548,10052.7761001587,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32919725000858,4.12163505560822
237,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.581200Z,2025-03-25T16:43:54.484200Z,,,54778789_237,job77ad22aa390c5e2ebde0905bd77bffd1.log_237,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,57,7101.03849983215,9647.90300011635,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32919694443544,4.00917000002331
238,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.659300Z,2025-03-25T16:50:38.655100Z,,,54778789_238,job77ad22aa390c5e2ebde0905bd77bffd1.log_238,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,58,7101.11660003662,10051.9958000183,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32921863893668,4.12143969449732
239,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.582100Z,2025-03-25T16:44:34.250100Z,,,54778789_239,job77ad22aa390c5e2ebde0905bd77bffd1.log_239,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,59,7101.03939986229,9687.66799998283,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32919719444381,4.02021608332793
240,2025-03-25T12:04:45.542700Z,2025-03-25T14:03:06.268100Z,2025-03-25T16:55:19.826600Z,,,54778789_240,job77ad22aa390c5e2ebde0905bd77bffd1.log_240,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,60,7100.72539997101,10333.5585000515,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.32910997225179,4.19954288893276
241,2025-03-25T12:04:45.542700Z,,,,,54778789_241,job77ad22aa390c5e2ebde0905bd77bffd1.log_241,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,1,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
242,2025-03-25T12:04:45.542700Z,,,,,54778789_242,job77ad22aa390c5e2ebde0905bd77bffd1.log_242,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,2,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
243,2025-03-25T12:04:45.542700Z,,,,,54778789_243,job77ad22aa390c5e2ebde0905bd77bffd1.log_243,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,3,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
244,2025-03-25T12:04:45.542700Z,,,,,54778789_244,job77ad22aa390c5e2ebde0905bd77bffd1.log_244,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,4,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
245,2025-03-25T12:04:45.542700Z,,,,,54778789_245,job77ad22aa390c5e2ebde0905bd77bffd1.log_245,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,5,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
246,2025-03-25T12:04:45.542700Z,,,,,54778789_246,job77ad22aa390c5e2ebde0905bd77bffd1.log_246,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,6,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
247,2025-03-25T12:04:45.542700Z,,,,,54778789_247,job77ad22aa390c5e2ebde0905bd77bffd1.log_247,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,7,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
248,2025-03-25T12:04:45.542700Z,,,,,54778789_248,job77ad22aa390c5e2ebde0905bd77bffd1.log_248,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,8,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
249,2025-03-25T12:04:45.542700Z,,,,,54778789_249,job77ad22aa390c5e2ebde0905bd77bffd1.log_249,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,9,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
250,2025-03-25T12:04:45.542700Z,,,,,54778789_250,job77ad22aa390c5e2ebde0905bd77bffd1.log_250,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,10,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
251,2025-03-25T12:04:45.542700Z,,,,,54778789_251,job77ad22aa390c5e2ebde0905bd77bffd1.log_251,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,11,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
252,2025-03-25T12:04:45.542700Z,,,,,54778789_252,job77ad22aa390c5e2ebde0905bd77bffd1.log_252,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,12,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
253,2025-03-25T12:04:45.542700Z,,,,,54778789_253,job77ad22aa390c5e2ebde0905bd77bffd1.log_253,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,13,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
254,2025-03-25T12:04:45.542700Z,,,,,54778789_254,job77ad22aa390c5e2ebde0905bd77bffd1.log_254,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,14,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
255,2025-03-25T12:04:45.542700Z,,,,,54778789_255,job77ad22aa390c5e2ebde0905bd77bffd1.log_255,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,15,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
256,2025-03-25T12:04:45.542700Z,,,,,54778789_256,job77ad22aa390c5e2ebde0905bd77bffd1.log_256,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,16,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
257,2025-03-25T12:04:45.542700Z,,,,,54778789_257,job77ad22aa390c5e2ebde0905bd77bffd1.log_257,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,17,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
258,2025-03-25T12:04:45.542700Z,,,,,54778789_258,job77ad22aa390c5e2ebde0905bd77bffd1.log_258,job77ad22aa390c5e2ebde0905bd77bffd1,968f2e00-601c-4ed8-9377-e5b65bb502ca,18,,,ce2f347d4dd7afc8,run_learner,,cv_glmnet_min,MNIST_EMNIST_rot,0,24
